create_date;link;id;name;regular_price;promotional_price;brand
2024-10-16T23:14:46Z;https://online.metro-cc.ru/products/rioba-kofe-v-kapsulah-dolce-gusto-capuccino-8-portsiy-16-kapsul-192g-h-3-sht;243174;RIOBA Кофе в капсулах Dolce Gusto Capuccino 8 порций 16 капсул, 192г х 3 шт;;1527;RIOBA
2024-10-16T23:14:49Z;https://online.metro-cc.ru/products/kofe-monarch-original-rastvorimyy-270g;230305;Кофе Monarch Original растворимый, 270г;1069;849;MONARCH
2024-10-16T23:14:52Z;https://online.metro-cc.ru/products/rioba-dolce-gusto-espresso-16sht;8486;RIOBA Кофе в капсулах Dolce Gusto Espresso 16шт, 112г;509;409;RIOBA
2024-10-16T23:14:56Z;https://online.metro-cc.ru/products/kofe-nescafe-gold-rastvorimiy-sublimirovanniy-s-dobavleniem-naturalnogo-zharenogo-molotogo-kofe-900g;122743;Кофе Нескафе Голд растворимый сублимированный с добавлением натурального жареного молотого кофе, 900г;2179;1899;НЕСКАФЕ
2024-10-16T23:14:58Z;https://online.metro-cc.ru/products/ambassador-platinum-190g;463833;Кофе Ambassador Platinum растворимый, 190г;699;499;AMBASSADOR
2024-10-16T23:15:04Z;https://online.metro-cc.ru/products/20shtx255g-kofe-torabica-kapuchino-rastvorimyy;231688;Кофе Torabika Cappucсino растворимый (25.5г x 20шт), 510г;369;339;TORABIKA
2024-10-16T23:15:08Z;https://online.metro-cc.ru/products/kofe-coffesso-massimo-molotyy-250g;249892;Кофе Coffesso Massimo молотый, 250г;469;399;COFFESSO
2024-10-16T23:15:11Z;https://online.metro-cc.ru/products/nescafe-gold-steklo-95g-415027;415027;Кофе Нескафе Голд растворимый, 95г;329;299;НЕСКАФЕ
2024-10-16T23:15:14Z;https://online.metro-cc.ru/products/1kg-kofe-alta-roma-arabica-classico-zerno;259874;Кофе Alta Roma Classico зерновой, 1кг;2149;1499;ALTA ROMA
2024-10-16T23:15:16Z;https://online.metro-cc.ru/products/rioba-dlya-kofemashin-intenso-11x5g-120484;120484;RIOBA Кофе в капсулах Intenso для кофемашин Nespresso 11шт, 55г x 10 шт;;2730;RIOBA
2024-10-16T23:15:21Z;https://online.metro-cc.ru/products/nescafe-gold-190g;433965;Кофе Нескафе Голд растворимый, 190г;699;499;НЕСКАФЕ
2024-10-16T23:15:24Z;https://online.metro-cc.ru/products/8shth8g8shth16g-kofe-coffesso-sappuccino-crema-kapsuly;241844;Кофе в капсулах Coffesso Capuccino Crema для кофемашин Dolce Gusto 16шт, 192г;619;499;COFFESSO
2024-10-16T23:15:27Z;https://online.metro-cc.ru/products/v-zernah-carraro-primo-mattino-1-kg;107074;Кофе Carraro Primo Mattino в зернах, 1кг;2099;1799;CARRARO
2024-10-16T23:15:32Z;https://online.metro-cc.ru/products/255g-nap-kofeynyy-maccoffee-cappuccino-di-torino-3v1-rastv-254708;254708;Напиток кофейный MacCoffee Cappuccino Di Torino 3в1 растворимый, 25.5г;29;22;MACCOFFEE
2024-10-16T23:15:34Z;https://online.metro-cc.ru/products/jardin-naturalnyj-zharenyj-espresso-di-milano-250g;533474;Кофе Jardin Espresso di Milano натуральный молотый жареный, 250г;409;339;JARDIN
2024-10-16T23:15:41Z;https://online.metro-cc.ru/products/1kg-kofe-poetti-leggenda-oro-v-zernah;218716;Кофе Poetti Leggenda Oro в зернах, 1кг;2599;1399;POETTI
2024-10-16T23:15:43Z;https://online.metro-cc.ru/products/kofe-monarch-lungo-6-classico-molotyy-v-kapsulah-52g-x-10sht-52g;255724;Кофе Monarch Lungo 6 Classico молотый в капсулах (5.2г x 10шт), 52г;389;289;MONARCH
2024-10-16T23:15:46Z;https://online.metro-cc.ru/products/v-zernah-carraro-qualita-oro-500-g;112991;Кофе Carraro Qualita Oro в зернах, 500г;1299;1199;CARRARO
2024-10-16T23:15:48Z;https://online.metro-cc.ru/products/kimbo-extra-cream-v-zernah-1-kg;376494;Кофе Kimbo Extra Cream в зернах, 1кг;2199;1699;KIMBO
2024-10-16T23:15:52Z;https://online.metro-cc.ru/products/1kg-kofe-coferium-gold-selection-v-zernah;219193;Кофе Coferium Gold selection в зернах, 1кг;2099;1299;COFERIUM
2024-10-16T23:15:54Z;https://online.metro-cc.ru/products/egoiste-v-zernah-naturalnyj-zharenyj-arabica-premium-1kg;580564;Кофе Egoiste Arabica Premium натуральный жареный в зернах, 1кг;2299;1599;EGOISTE
2024-10-16T23:15:57Z;https://online.metro-cc.ru/products/bushido-sensei-227g;59003;Кофе Bushido Sensei в зернах, 227г;699;449;BUSHIDO
2024-10-16T23:16:00Z;https://online.metro-cc.ru/products/20x145g-kofejnyj-napitok-nescafe-3v1-krepkij;133725;Напиток кофейный Нескафе Крепкий 3в1 20 пакетиков, 290г;298;269;НЕСКАФЕ
2024-10-16T23:16:06Z;https://online.metro-cc.ru/products/1kg-kofe-coffesso-massimo-zerno;241733;Кофе Coffesso Massimo зерновой, 1кг;1779;1419;COFFESSO
2024-10-16T23:16:10Z;https://online.metro-cc.ru/products/5shth10g-kofe-coffesso-colombia-tinto-molotyy-drip-paket;241741;Кофе Coffesso Colombia Tinto 5 дрип-пакетов с молотым кофе, 50г;237;199;COFFESSO
2024-10-16T23:16:13Z;https://online.metro-cc.ru/products/kofe-alta-roma-vero-v-zernakh-1kg;226465;Кофе Alta Roma Vero в зернах, 1кг;1599;1299;ALTA ROMA
2024-10-16T23:16:16Z;https://online.metro-cc.ru/products/250g-kofe-mehmet-efendi-po-turetski-molotyy;266109;Кофе Mehmet Efendi по-турецки молотый, 250г;809;649;MEHMET EFENDI
2024-10-16T23:16:19Z;https://online.metro-cc.ru/products/kofe-vergnano-granaroma-zernovoy-1kg;245947;Кофе Vergnano Granaroma зерновой, 1кг;3299;2599;VERGNANO
2024-10-16T23:16:22Z;https://online.metro-cc.ru/products/250g-kofe-chernaya-karta-molotyy-zharenyy;217498;Кофе Черная Карта молотый жареный, 250г;263;219;ЧЕРНАЯ КАРТА
2024-10-16T23:16:25Z;https://online.metro-cc.ru/products/nescafe-sublimirovannyj-gold-500g;604157;Кофе Нескафе Голд растворимый сублимированный, 500г;1549;1199;НЕСКАФЕ
2024-10-16T23:16:30Z;https://online.metro-cc.ru/products/rioba-dolce-gusto-grande-intenso-16sht;8359;RIOBA Кофе в капсулах Dolce Gusto Grande Intenso 16шт, 112г;509;409;RIOBA
2024-10-16T23:16:33Z;https://online.metro-cc.ru/products/230g-kofe-monarch-original-zharenyy-v-zyornah;236646;Кофе Monarch Original жареный в зернах, 230г;;389;MONARCH
2024-10-16T23:16:35Z;https://online.metro-cc.ru/products/rioba-v-zernah-naturalnyj-zharenyj-espresso-decaffeeinated-500g;609222;RIOBA Кофе Espresso Decaffeeinated в зернах без кофеина, 500г;;779;RIOBA
2024-10-16T23:16:38Z;https://online.metro-cc.ru/products/jardin-guatemala-atitlan-150g;459854;Кофе Jardin Guatemala Atitlan растворимый, 150г;669;369;JARDIN
2024-10-16T23:16:44Z;https://online.metro-cc.ru/products/1kg-kofe-coffesso-allure-zerno;241736;Кофе Coffesso Allure зерновой, 1кг;1539;1290;COFFESSO
2024-10-16T23:16:49Z;https://online.metro-cc.ru/products/fresco-naturalnyj-s-dobavleniem-naturalnogo-zharenogo-molotogo-arabica-doppio-100g;526503;Кофе Fresco Arabica Doppio молотый в растворимом, 100г;499;299;FRESCO
2024-10-16T23:16:51Z;https://online.metro-cc.ru/products/240g-kofe-jardin-gold-rastvorimyy;228234;Кофе Jardin Gold растворимый, 240г;719;549;JARDIN
2024-10-16T23:16:57Z;https://online.metro-cc.ru/products/1kg-kofe-lebo-classic-v-zernah;226341;Кофе Lebo Classic в зернах, 1кг;1929;1399;LEBO
2024-10-16T23:17:00Z;https://online.metro-cc.ru/products/fresco-arabica-solo-v-zernah-1000-g;59409;Кофе Fresco Arabica Solo в зернах, 1кг;1639;1299;FRESCO
2024-10-16T23:17:06Z;https://online.metro-cc.ru/products/egoiste-naturalnyj-zharenyj-v-zernah-noir-250g;508641;Кофе Egoiste Noir в зернах, 250г;529;489;EGOISTE
2024-10-16T23:17:09Z;https://online.metro-cc.ru/products/100g-kofe-maccoffee-arabica-rastvorimyy-stb;226509;Кофе MacCoffee Arabica растворимый, 100г;389;329;MACCOFFEE
2024-10-16T23:17:12Z;https://online.metro-cc.ru/products/aro-sublimirovannyj-80g-2-sht;302173;aro Кофе растворимый сублимированный, 80г x 2 шт;;368;ARO
2024-10-16T23:17:15Z;https://online.metro-cc.ru/products/kofeynyy-napitok-kopiko-3-v-1-classic-20sht-h-20g-400g;258018;Кофейный напиток Kopiko 3 в 1 Classic 20шт х 20г, 400г;285;259;KOPIKO
2024-10-16T23:17:20Z;https://online.metro-cc.ru/products/kofe-alta-roma-intenso-v-zernakh-1kg;531031;Кофе Alta Roma Intenso в зернах, 1кг;1779;1399;ALTA ROMA
2024-10-16T23:17:22Z;https://online.metro-cc.ru/products/art-508637;508637;Кофе Bushido Red Katana растворимый сублимированный, 100г;999;849;BUSHIDO
2024-10-16T23:17:25Z;https://online.metro-cc.ru/products/bushido-specialty-227g-75962;75962;Кофе Bushido Specialty в зернах, 227г;829;599;BUSHIDO
2024-10-16T23:17:27Z;https://online.metro-cc.ru/products/20x145g-kofejnyj-napitok-nescafe-3v1-myagkij;133726;Напиток кофейный Нескафе Мягкий 3в1 20 пакетиков, 290г;298;269;НЕСКАФЕ
2024-10-16T23:17:30Z;https://online.metro-cc.ru/products/art-18346;18346;Кофе Carte Noire Instinct растворимый, 95г x 6 шт;;5094;CARTE NOIRE
2024-10-16T23:17:33Z;https://online.metro-cc.ru/products/kofe-monarch-original-rastvorimyy-18g-x-30sht-54g;238553;Кофе Monarch Original растворимый (1.8г x 30шт), 54г;349;299;MONARCH
2024-10-16T23:17:36Z;https://online.metro-cc.ru/products/kofe-alta-roma-caffe-latte-v-zernakh-1kg;226466;Кофе Alta Roma Caffe Latte в зернах, 1кг;1359;1099;ALTA ROMA
2024-10-16T23:17:39Z;https://online.metro-cc.ru/products/rioba-dolce-gusto-americano-16sht;8352;RIOBA Кофе в капсулах Dolce Gusto Americano 16шт, 112г;509;409;RIOBA
2024-10-16T23:17:41Z;https://online.metro-cc.ru/products/75g-kofe-zhokey-imper-rastvorimyy;228243;Кофе Жокей Imperial растворимый, 75г;229;189;ЖОКЕЙ
2024-10-16T23:17:44Z;https://online.metro-cc.ru/products/kofe-fresco-arabica-blend-molotyy-250g;227973;Кофе Fresco Arabica blend молотый, 250г;389;349;FRESCO
2024-10-16T23:17:47Z;https://online.metro-cc.ru/products/5shth9g-kofe-coffesso-classico-molotyy-drip-paket;241737;Кофе Coffesso Classico молотый 5 дрип-пакетов с молотым кофе, 45г;202;169;COFFESSO
2024-10-16T23:17:53Z;https://online.metro-cc.ru/products/190g-kofe-monarch-original-rastvorimyy-st;224737;Кофе Monarch Original растворимый, 190г;739;599;MONARCH
2024-10-16T23:17:58Z;https://online.metro-cc.ru/products/v-zernah-julius-meinl-espresso-premium-kollekciya-1000g;654819;Кофе Julius Meinl Espresso Premium Collection в зернах, 1кг;2649;1799;JULIUS MEINL
2024-10-16T23:18:04Z;https://online.metro-cc.ru/products/art-426443;426443;Кофе Carte Noire Original растворимый сублимированный, 75г;609;469;CARTE NOIRE
2024-10-16T23:18:07Z;https://online.metro-cc.ru/products/v-zernah-carraro-arabica-100-500-g;112990;Кофе Carraro Arabica 100% в зернах, 500г;1789;1349;CARRARO
2024-10-16T23:18:09Z;https://online.metro-cc.ru/products/kofe-poetti-soul-of-rome-naturalnyy-zharenyy-v-zernah-800g;257965;Кофе Poetti Soul of Rome натуральный жареный в зернах, 800г;1759;1299;POETTI
2024-10-16T23:18:12Z;https://online.metro-cc.ru/products/100g-kofe-maccoffee-gold-rastvorimyy-stb;226505;Кофе MacCoffee Gold растворимый, 100г;296;269;MACCOFFEE
2024-10-16T23:18:18Z;https://online.metro-cc.ru/products/art-59002;59002;Кофе Bushido Sensei молотый, 227г;699;449;BUSHIDO
2024-10-16T23:18:24Z;https://online.metro-cc.ru/products/fresco-naturalnyj-arabica-blend-100g;423210;Кофе Fresco Arabica Blend натуральный растворимый, 100г;499;299;FRESCO
2024-10-16T23:18:27Z;https://online.metro-cc.ru/products/v-zernah-caffe-carraro-crema-italiano-1-kg;107073;Кофе Carraro Crema Italiano в зернах, 1кг;2169;1849;CARRARO
2024-10-16T23:18:29Z;https://online.metro-cc.ru/products/1kg-kofe-poetti-daily-mokka-v-zernah;218718;Кофе Poetti Daily Mokka в зернах, 1кг;1679;1099;POETTI
2024-10-16T23:18:32Z;https://online.metro-cc.ru/products/kofe-kaffa-fresco-bogota-rastvorimyy-sublimirovannyy-100g;249902;Кофе Kaffa Fresco Bogota растворимый сублимированный, 100г;1529;999;FRESCO
2024-10-16T23:18:35Z;https://online.metro-cc.ru/products/art-59004;59004;Кофе Bushido Red Katana молотый, 227г;699;449;BUSHIDO
2024-10-16T23:18:38Z;https://online.metro-cc.ru/products/100g-lebo-classic-dlya-turki;125674;Кофе Lebo Classic молотый для турки, 100г;158;139;LEBO
2024-10-16T23:18:41Z;https://online.metro-cc.ru/products/kofe-egoiste-captain-molotyy-250g;246513;Кофе Egoiste Captain молотый, 250г;1049;469;EGOISTE
2024-10-16T23:18:44Z;https://online.metro-cc.ru/products/kofe-zhivoy-kofe-espresso-12-kapsul-72g;245942;Кофе Живой кофе Эспрессо 12 капсул, 72г;609;389;ЖИВОЙ КОФЕ
2024-10-16T23:18:48Z;https://online.metro-cc.ru/products/nescafe-gold-v-rastvorimom-barista-85g;495117;Кофе Нескафе Голд Бариста растворимый, 85г;399;319;НЕСКАФЕ
2024-10-16T23:18:51Z;https://online.metro-cc.ru/products/800g-zhivoy-kofe-rio-rio-braziliya-zerno;243161;Кофе Живой кофе Rio-Rio Бразилия зерновой, 800г;2399;1299;ЖИВОЙ КОФЕ
2024-10-16T23:18:53Z;https://online.metro-cc.ru/products/16shth8g-kofe-absolut-amerikano-kapsuly-dg;223096;Кофе в капсулах Absolut Drive Americano Original для кофемашин Dolce Gusto 16шт, 128г;519;469;ABSOLUT
2024-10-16T23:18:58Z;https://online.metro-cc.ru/products/10shtx55g-kofe-carraro-v-alyum-kapsulah-ristretto;221904;Кофе в капсулах Carraro Ristretto для кофемашин Nespresso 10шт, 55г;729;419;CARRARO
2024-10-16T23:19:04Z;https://online.metro-cc.ru/products/coffesso-nabor-v-kapsulah-50-sht-h-5-g;72533;Набор кофе в капсулах Coffesso для кофемашин Nespresso ассорти 50шт, 250г;1679;1099;COFFESSO
2024-10-16T23:19:07Z;https://online.metro-cc.ru/products/1kg-kofe-fort-zerno;228811;Кофе Fort в зернах, 1кг;1049;949;FORT
2024-10-16T23:19:11Z;https://online.metro-cc.ru/products/280g-kofe-zhokey-triumf-rastvorimyy;228240;Кофе Жокей Триумф растворимый, 280г;869;639;ЖОКЕЙ
2024-10-16T23:19:13Z;https://online.metro-cc.ru/products/200g-kofe-monarch-gold-arabica-zharenyy-molotyy;252936;Кофе Monarch Gold Arabica жареный молотый, 200г;519;389;MONARCH
2024-10-16T23:19:16Z;https://online.metro-cc.ru/products/art-75973;75973;Кофе Bushido Specialty молотый, 227г;829;599;BUSHIDO
2024-10-16T23:19:18Z;https://online.metro-cc.ru/products/1kg-kofe-alta-roma-blend-1-zernovoy;246066;Кофе Alta Roma Blend №1, 1кг;1569;1399;ALTA ROMA
2024-10-16T23:19:22Z;https://online.metro-cc.ru/products/egoiste-sublimirovannyj-noir-100g;598959;Кофе Egoiste Noir растворимый сублимированный, 100г;729;469;EGOISTE
2024-10-16T23:19:24Z;https://online.metro-cc.ru/products/95g-kofe-zhokey-favorit-rastvorimyy-stb;228244;Кофе Жокей Фаворит растворимый, 95г;299;229;ЖОКЕЙ
2024-10-16T23:19:27Z;https://online.metro-cc.ru/products/kofe-fresco-arabica-barista-v-zernah-1kg;249900;Кофе Fresco Arabica Barista в зернах, 1кг;1389;1149;FRESCO
2024-10-16T23:19:29Z;https://online.metro-cc.ru/products/v-zernah-illy-guatemala-zh-b-250-g;59570;Кофе Illy Guatemala arabica selection в зернах, 250г;1649;1099;ILLY
2024-10-16T23:19:33Z;https://online.metro-cc.ru/products/v-zernah-lavazza-naturalnyj-zharenyj-qualita-oro-1kg;427833;Кофе Lavazza Qualita Oro натуральный жареный в зернах, 1кг;;2389;LAVAZZA
2024-10-16T23:19:36Z;https://online.metro-cc.ru/products/kofe-coffesso-allure-molotyy-250g;249894;Кофе Coffesso Allure молотый, 250г;429;349;COFFESSO
2024-10-16T23:19:38Z;https://online.metro-cc.ru/products/v-zernah-illy-srednej-obzharki-250g;611606;Кофе Illy средней обжарки в зернах, 250г;1649;1099;ILLY
2024-10-16T23:19:42Z;https://online.metro-cc.ru/products/fresco-arabika-100g;439335;Кофе Fresco Arabica Solo растворимый, 100г;499;299;FRESCO
2024-10-16T23:19:44Z;https://online.metro-cc.ru/products/lor-espresso-52-g;637205;Кофе в капсулах L’or Espresso Splendente для кофемашин Nespresso 10шт, 52г;399;379;L'OR
2024-10-16T23:19:47Z;https://online.metro-cc.ru/products/kofe-monarch-original-rastvorimyy-500g;230303;Кофе Monarch Original растворимый, 500г;1799;1299;MONARCH
2024-10-16T23:19:49Z;https://online.metro-cc.ru/products/100g-kofe-darte-light-rastvorimyy;232899;Кофе D'Arte Light растворимый, 100г;469;399;D'ARTE
2024-10-16T23:19:52Z;https://online.metro-cc.ru/products/moskovskaya-kofejnya-na-payah-sublimirovannyj-arabika-95g;226399;Кофе Московская кофейня на паяхъ Арабика растворимый сублимированный, 95г;;559;МОСКОВСКАЯ КОФЕЙНЯ НА ПАЯХЪ
2024-10-16T23:19:55Z;https://online.metro-cc.ru/products/475g-kofe-monarch-original-rastvorimyy-st;224738;Кофе Monarch Original растворимый, 47.5г;241;189;MONARCH
2024-10-16T23:19:58Z;https://online.metro-cc.ru/products/rioba-kofe-v-kapsulah-dolce-gusto-espresso-16sht-112g-h-3-sht;243172;RIOBA Кофе в капсулах Dolce Gusto Espresso 16шт, 112г х 3 шт;;1527;RIOBA
2024-10-16T23:20:04Z;https://online.metro-cc.ru/products/5shth10g-kofe-coffesso-brazil-alto-molotyy-drip-paket;241739;Кофе Coffesso Brazil Alto 5 дрип-пакетов с молотым кофе, 50г;237;199;COFFESSO
2024-10-16T23:20:10Z;https://online.metro-cc.ru/products/kofe-bushido-sensei-zernovoy-1kg;246502;Кофе Bushido Sensei зерновой, 1кг;2699;1899;BUSHIDO
2024-10-16T23:20:12Z;https://online.metro-cc.ru/products/julius-meinl-espresso-trend-1kg;654817;Кофе Julius Meinl Trend Collection Espresso Classico в зернах, 1кг;2299;1499;JULIUS MEINL
2024-10-16T23:20:15Z;https://online.metro-cc.ru/products/jardin-almericano-crema-naturalnyj-zharenyj-250g;615407;Кофе Jardin Americano Crema натуральный жареный молотый, 250г;419;339;JARDIN
2024-10-16T23:20:18Z;https://online.metro-cc.ru/products/l-rsquoor-ristretto-52-g;637202;Кофе в капсулах L’or Espresso Ristretto для кофемашин Nespresso 10шт, 52г;399;379;L'OR
2024-10-16T23:20:26Z;https://online.metro-cc.ru/products/julius-meinl-lungo-classico-10-56g;100813;Кофе в капсулах Julius Meinl Lungo Classico Bio для кофемашин Nespresso 10шт, 56г;689;449;JULIUS MEINL
2024-10-16T23:20:29Z;https://online.metro-cc.ru/products/jardin-kenya-kilimanjaro-sublimirovannyj-150g;599071;Кофе Jardin Kenya Kilimanjaro растворимый сублимированный, 150г;669;369;JARDIN
2024-10-16T23:20:31Z;https://online.metro-cc.ru/products/250-kofe-chernaya-karta-molotyy-dlya-turki;227302;Кофе Черная Карта молотый для турки, 250г;449;229;ЧЕРНАЯ КАРТА
2024-10-16T23:20:34Z;https://online.metro-cc.ru/products/kofe-monarch-original-rastvorimyy-130g;229730;Кофе Monarch Original растворимый, 130г;679;449;MONARCH
2024-10-16T23:20:37Z;https://online.metro-cc.ru/products/art-50642;50642;Кофе Жокей Caffe Italiano молотый, 250г;349;279;ЖОКЕЙ
2024-10-16T23:20:39Z;https://online.metro-cc.ru/products/1kg-kofe-poetti-daily-arabica-v-zernah;218720;Кофе Poetti Daily Arabica в зернах, 1кг;1929;1349;POETTI
2024-10-16T23:20:45Z;https://online.metro-cc.ru/products/bushido-kodo-rastvorimyj-95g;31887;Кофе Bushido Kodo растворимый, 95г x 9 шт;8991;5661;BUSHIDO
2024-10-16T23:20:48Z;https://online.metro-cc.ru/products/16shth8g-kofe-coffesso-americano-gold-kapsuly;241845;Кофе в капсулах Coffesso Americano Gold для кофемашин Dolce Gusto 16шт, 128г;619;499;COFFESSO
2024-10-16T23:20:52Z;https://online.metro-cc.ru/products/egoiste-noir-zernovoj-250g;616877;Кофе Egoiste Noir в зернах, 250г x 12 шт;;6348;EGOISTE
2024-10-16T23:20:54Z;https://online.metro-cc.ru/products/95g-kofe-ambassador-platinum-rastvorimyy-stb;256635;Кофе Ambassador Platinum растворимый, 95г;469;279;AMBASSADOR
2024-10-16T23:20:57Z;https://online.metro-cc.ru/products/10shtx55g-kofe-carraro-v-alyum-kapsulah-intenso;221903;Кофе в капсулах Carraro Intenso для кофемашин Nespresso 10шт, 55г;729;419;CARRARO
2024-10-16T23:21:00Z;https://online.metro-cc.ru/products/rioba-v-zernah-naturalnyj-zharenyj-silver-1kg;287770;RIOBA Кофе в зернах натуральный жареный Silver, 1кг;1319;1019;RIOBA
2024-10-16T23:21:07Z;https://online.metro-cc.ru/products/illy-temnaya-obzharka-250g;611603;Кофе Illy темная обжарка молотый, 250г;1599;1099;ILLY
2024-10-16T23:21:11Z;https://online.metro-cc.ru/products/ambassador-gold-label-v-zernah-1000g;102232;Кофе Ambassador Gold Label в зернах, 1кг;1929;999;AMBASSADOR
2024-10-16T23:21:14Z;https://online.metro-cc.ru/products/kofe-zhivoy-kofe-mokka-molotyy-200g;246091;Кофе Живой кофе мокка молотый, 200г;619;329;ЖИВОЙ КОФЕ
2024-10-16T23:21:20Z;https://online.metro-cc.ru/products/190g-kofe-nescafe-classic-crema-rastvorimyy-st-banka;218639;Кофе Нескафе Крема растворимый, 190г;469;389;НЕСКАФЕ
2024-10-16T23:21:22Z;https://online.metro-cc.ru/products/illy-srednej-obzharki-250g;611605;Кофе Illy средней обжарки молотый, 250г;1629;1099;ILLY
2024-10-16T23:21:25Z;https://online.metro-cc.ru/products/kimbo-dolche-krem-1kg;658721;Кофе Kimbo Caffe crema classico light в зернах, 1кг;2319;1499;KIMBO
2024-10-16T23:21:29Z;https://online.metro-cc.ru/products/200g-zhivoy-kofe-rio-rio-molotyy;246092;Кофе Живой кофе Rio-Rio молотый, 200г;619;329;ЖИВОЙ КОФЕ
2024-10-16T23:21:31Z;https://online.metro-cc.ru/products/kofe-fresco-arabica-solo-rastvorimyy-190g;227972;Кофе Fresco Arabica Solo растворимый, 190г;699;499;FRESCO
2024-10-16T23:21:34Z;https://online.metro-cc.ru/products/800g-zhivoy-kofe-mokka-afrika-zerno;243162;Кофе Живой кофе Mokka Африка зерновой, 800г;2399;1299;ЖИВОЙ КОФЕ
