create_date;link;id;name;regular_price;promotional_price;brand
2024-10-16T23:21:36Z;https://online.metro-cc.ru/products/250g-kofe-lebo-classic-v-zernah;226343;Кофе Lebo Classic в зернах, 250г;569;379;LEBO
2024-10-16T23:21:41Z;https://online.metro-cc.ru/products/10h5g-jardin-ristretto;119139;Кофе в капсулах Jardin Ristretto Intense&Full Bodied для кофемашин Nespresso 10шт, 50г;299;279;JARDIN
2024-10-16T23:21:44Z;https://online.metro-cc.ru/products/rioba-dlya-kofemashin-forte-10x5g-120486;120486;RIOBA Кофе в капсулах Forte для кофемашин Nespresso 11шт, 55г x 10 шт;;2730;RIOBA
2024-10-16T23:21:48Z;https://online.metro-cc.ru/products/kofe-nescafe-gold-crema-rastvorimyy-170g;255676;Кофе Нескафе Gold Crema растворимый, 170г;589;469;НЕСКАФЕ
2024-10-16T23:21:51Z;https://online.metro-cc.ru/products/8shth65g8shth15g-kofe-lebo-cappuccino-v-kapsulah;226345;Кофе в капсулах Lebo Cappuccino для кофемашин Dolce Gusto 16шт, 172г;1019;599;LEBO
2024-10-16T23:21:54Z;https://online.metro-cc.ru/products/1kg-kofe-coferium-white-roast-v-zernah;219222;Кофе Coferium White roast в зернах, 1кг;2099;1249;COFERIUM
2024-10-16T23:21:56Z;https://online.metro-cc.ru/products/120g-kofe-monarch-miligrano-rastv-c-dob-molotogo;224739;Кофе Monarch Milligrano растворимый с добавлением молотого, 120г;459;369;MONARCH
2024-10-16T23:21:59Z;https://online.metro-cc.ru/products/10shth52g-kofe-carte-noire-colombia-origin-v-kapsulah;226333;Кофе в капсулах Carte Noire Colombia Origin для кофемашин Nespresso 10шт, 52г;499;399;CARTE NOIRE
2024-10-16T23:22:04Z;https://online.metro-cc.ru/products/kofe-monarch-original-rastvorimyy-210g;230302;Кофе Monarch Original растворимый, 210г;619;599;MONARCH
2024-10-16T23:22:06Z;https://online.metro-cc.ru/products/40shth55g-kofe-lebo-espresso-crema-banka;221909;Кофе в капсулах Lebo Espresso Crema для кофемашин Nespresso 40 шт, 220г;1719;1299;LEBO
2024-10-16T23:22:09Z;https://online.metro-cc.ru/products/40shth55g-kofe-lebo-espresso-collection-banka;221908;Кофе в капсулах Lebo Espresso Collection для кофемашин Nespresso 40шт, 220г;1639;1299;LEBO
2024-10-16T23:22:11Z;https://online.metro-cc.ru/products/kofe-monarch-milligrano-rastvorimyy-s-molotym-200g;230306;Кофе Monarch Milligrano растворимый с молотым, 200г;829;599;MONARCH
2024-10-16T23:22:14Z;https://online.metro-cc.ru/products/bushido-v-kristallah-kodo-95g;598958;Кофе Bushido Kodo растворимый, 95г;999;699;BUSHIDO
2024-10-16T23:22:17Z;https://online.metro-cc.ru/products/100g-kofe-bushido-light-katana-rastvorimyy;209740;Кофе Bushido Light Katana растворимый, 100г;999;849;BUSHIDO
2024-10-16T23:22:20Z;https://online.metro-cc.ru/products/moskovskaya-kofejnya-na-payah-sublimirovannyj-suare-95g;226397;Кофе Московская кофейня на паяхъ Суаре растворимый сублимированный, 95г;;449;МОСКОВСКАЯ КОФЕЙНЯ НА ПАЯХЪ
2024-10-16T23:22:23Z;https://online.metro-cc.ru/products/100shth2g-kofe-zhokey-triumf-rastvorimyy;232413;Кофе Жокей триумф растворимый (2г x 100шт), 200г;;859;ЖОКЕЙ
2024-10-16T23:22:27Z;https://online.metro-cc.ru/products/nescafe-classic-crema-95-g;551849;Кофе Нескафе Крема растворимый, 95г;275;229;НЕСКАФЕ
2024-10-16T23:22:30Z;https://online.metro-cc.ru/products/rioba-kofe-v-kapsulah-dolce-gusto-grande-intenso-16sht-112g-h-3-sht;243173;RIOBA Кофе в капсулах Dolce Gusto Grande Intenso 16шт, 112г х 3 шт;;1527;RIOBA
2024-10-16T23:22:33Z;https://online.metro-cc.ru/products/kofe-v-kapsulah-coffesso-classico-italiano-dlya-kofemashin-nespresso-10sht-50g;249929;Кофе в капсулах Coffesso Classico Italiano для кофемашин Nespresso 10шт, 50г;529;249;COFFESSO
2024-10-16T23:22:37Z;https://online.metro-cc.ru/products/1kg-kofe-julius-meinl-espresso-deluxe-zerno;220012;Кофе Julius Meinl Espresso Deluxe в зернах, 1кг;3149;1999;JULIUS MEINL
2024-10-16T23:22:41Z;https://online.metro-cc.ru/products/chernaya-karta-sublimirovannyj-brasilia-exclusive-95g;469154;Кофе Черная Карта Brasilia Exclusive растворимый сублимированный, 95г;389;259;ЧЕРНАЯ КАРТА
2024-10-16T23:22:43Z;https://online.metro-cc.ru/products/kofe-zhivoy-kofe-arabika-molotyy-200g;245941;Кофе Живой кофе арабика молотый, 200г;389;269;ЖИВОЙ КОФЕ
2024-10-16T23:22:46Z;https://online.metro-cc.ru/products/jardin-americano-crema-1000-g;561302;Кофе Jardin Americano Crema в зернах, 1кг;1889;1199;JARDIN
2024-10-16T23:22:51Z;https://online.metro-cc.ru/products/200g-lebo-classic-dlya-turki;125676;Кофе Lebo Classic молотый для турки, 200г;399;269;LEBO
2024-10-16T23:22:54Z;https://online.metro-cc.ru/products/kimbo-v-zernah-naturalnyj-zharenyj-superior-blend-1kg;376496;Кофе Kimbo Superior Blend натуральный жареный в зернах, 1кг;2299;1899;KIMBO
2024-10-16T23:22:56Z;https://online.metro-cc.ru/products/julius-meinl-krema-premium-1kg;654818;Кофе Julius Meinl Сaffe Crema Premium Collection в зернах, 1кг;2489;1699;JULIUS MEINL
2024-10-16T23:22:59Z;https://online.metro-cc.ru/products/1kg-kofe-julius-meinl-cafe-crema-gourmet-zerno;220013;Кофе Julius Meinl Cafe Crema Gourmet в зернах, 1кг;2649;1499;JULIUS MEINL
2024-10-16T23:23:04Z;https://online.metro-cc.ru/products/zhokej-favorit-granulirovannyj150-g;616531;Кофе Жокей Фаворит растворимый гранулированный, 75г;293;189;ЖОКЕЙ
2024-10-16T23:23:07Z;https://online.metro-cc.ru/products/lavazza-v-zernah-naturalnyj-zharenyj-crema-e-aroma-1kg;586897;Кофе Lavazza Crema e Aroma натуральный жареный в зернах, 1кг;2319;2099;LAVAZZA
2024-10-16T23:23:10Z;https://online.metro-cc.ru/products/75g-kofe-jardin-keniya-kilimandzharo-rastvorimyy;228237;Кофе Jardin Kenya Kilimanjaro растворимый, 75г;329;199;JARDIN
2024-10-16T23:23:13Z;https://online.metro-cc.ru/products/jardin-naturalnyj-zharenyj-dessert-sup-250g;373043;Кофе Jardin Dessert Сup молотый натуральный жареный, 250г;369;339;JARDIN
2024-10-16T23:23:17Z;https://online.metro-cc.ru/products/kofe-v-kapsulah-coffesso-crema-delicato-dlya-kofemashin-nespresso-10sht-50g;249930;Кофе в капсулах Coffesso Crema Delicato для кофемашин Nespresso 10шт, 50г;529;249;COFFESSO
2024-10-16T23:23:20Z;https://online.metro-cc.ru/products/75g-kofe-zhokey-triumf-rastvorimyy;228241;Кофе Жокей Триумф растворимый, 75г;241;189;ЖОКЕЙ
2024-10-16T23:23:23Z;https://online.metro-cc.ru/products/20shth15g-kofe-monarch-kapuchino-rastvorimyy;248730;Кофе Monarch капучино растворимый (15г x 20шт), 300г;829;499;MONARCH
2024-10-16T23:23:26Z;https://online.metro-cc.ru/products/egoiste-sublimirovannnyj-s-molotym-special-100g;407891;Кофе Egoiste Special растворимый сублимированный с молотым, 100г;849;689;EGOISTE
2024-10-16T23:23:30Z;https://online.metro-cc.ru/products/kofe-verle-classic-decaf-v-kapsulah-55g-x-10sht-55g;228441;Кофе в капсулах Verle Classic Decaf для кофемашин Nespresso 10шт, 55г;;389;VERLE
2024-10-16T23:23:34Z;https://online.metro-cc.ru/products/egoiste-naturalnyj-zharenyj-250g;508640;Кофе Egoiste Noir молотый, 250г;529;489;EGOISTE
2024-10-16T23:23:37Z;https://online.metro-cc.ru/products/zhokej-triumf-95g;420359;Кофе Жокей Триумф растворимый сублимированный, 95г;349;259;ЖОКЕЙ
2024-10-16T23:23:39Z;https://online.metro-cc.ru/products/95g-kofe-monarch-gold-rastvorimyy-st;224714;Кофе Monarch Gold растворимый, 95г;399;359;MONARCH
2024-10-16T23:23:43Z;https://online.metro-cc.ru/products/nescafe-sublimirovannyj-gold-190g;8415;Кофе Нескафе Голд растворимый, 190г;639;519;НЕСКАФЕ
2024-10-16T23:23:46Z;https://online.metro-cc.ru/products/kofe-v-zernah-egoiste-tryufel-krema-1kg;112993;Кофе Egoiste трюфель крема в зернах, 1кг;2319;1699;EGOISTE
2024-10-16T23:23:48Z;https://online.metro-cc.ru/products/kofe-egoiste-truffle-zernovoy-250g;246518;Кофе Egoiste Truffle зерновой, 250г;719;429;EGOISTE
2024-10-16T23:23:52Z;https://online.metro-cc.ru/products/egoiste-noir-70g;59006;Кофе Egoiste Noir растворимый, 70г;449;329;EGOISTE
2024-10-16T23:23:55Z;https://online.metro-cc.ru/products/95g-kofe-chernaya-karta-gold-rastvorimyy-stb;256639;Кофе Черная Карта растворимый, 95г;449;269;ЧЕРНАЯ КАРТА
2024-10-16T23:23:58Z;https://online.metro-cc.ru/products/bushido-sublimirovannyj-black-katana-100g;528358;Кофе Bushido Black Katana растворимый, 100г;1069;899;BUSHIDO
2024-10-16T23:24:04Z;https://online.metro-cc.ru/products/julius-meinl-prezident-1000g;62828;Кофе Julius Meinl Президент классическая коллекция в зернах, 1кг;2349;1499;JULIUS MEINL
2024-10-16T23:24:07Z;https://online.metro-cc.ru/products/100g-kofe-darte-original-rastvorimyy;232898;Кофе D'Arte Original растворимый, 100г;469;399;D'ARTE
2024-10-16T23:24:10Z;https://online.metro-cc.ru/products/800g-kofe-nescafe-gold-aroma-intenso-rastvorimyy-sublim;259882;Кофе Нескафе Gold Aroma Intenso растворимый сублимированный с добавлением натурального жареного молотого кофе, 800г;2519;1799;НЕСКАФЕ
2024-10-16T23:24:12Z;https://online.metro-cc.ru/products/kofe-egoiste-voyage-molotyy-250g;246516;Кофе Egoiste Voyage молотый, 250г;969;469;EGOISTE
2024-10-16T23:24:14Z;https://online.metro-cc.ru/products/1kg-kofe-coferium-strong-v-zernah;219223;Кофе Coferium Strong в зернах, 1кг;1469;1099;COFERIUM
2024-10-16T23:24:17Z;https://online.metro-cc.ru/products/kimbo-integrity-bio-1-kg;60434;Кофе Kimbo Integrity Bio в зернах, 1кг;;2899;KIMBO
2024-10-16T23:24:19Z;https://online.metro-cc.ru/products/kofe-vergnano-espresso-zernovoy-1kg;245946;Кофе Vergnano Эспрессо зерновой, 1кг;3299;2599;VERGNANO
2024-10-16T23:24:23Z;https://online.metro-cc.ru/products/230g-kofe-monarch-brazilian-selection-molotyy;231667;Кофе Monarch Brazilian Selection молотый, 230г;399;389;MONARCH
2024-10-16T23:24:26Z;https://online.metro-cc.ru/products/kofe-illy-bez-kofeina-molotyy-250g;230025;Кофе Illy без кофеина молотый, 250г;1679;1099;ILLY
2024-10-16T23:24:28Z;https://online.metro-cc.ru/products/kofe-fresco-arabica-blend-rastvorimyy-190g;227971;Кофе Fresco Arabica blend растворимый, 190г;699;499;FRESCO
2024-10-16T23:24:31Z;https://online.metro-cc.ru/products/90g-kofe-carte-noire-voyage-au-bresil-rastvorimyy-stb;226347;Кофе Carte Noire Voyage au Bresil растворимый, 90г;849;499;CARTE NOIRE
2024-10-16T23:24:34Z;https://online.metro-cc.ru/products/sublimirovannyj-aro-80g;147698;aro Кофе растворимый сублимированный, 80г;;184;ARO
2024-10-16T23:24:36Z;https://online.metro-cc.ru/products/1kg-kofe-alta-roma-blend-3-zernovoy;246067;Кофе Alta Roma Blend №3, 1кг;1689;1499;ALTA ROMA
2024-10-16T23:24:38Z;https://online.metro-cc.ru/products/1kg-kofe-fresco-horeca-arabica-zerno;228778;Кофе Fresco Horeca arabica в зернах, 1кг;1999;1299;FRESCO
2024-10-16T23:24:41Z;https://online.metro-cc.ru/products/v-zernah-egoiste-noir-100-arabika-1kg;31895;Кофе Egoiste Arabica Premium натуральный жареный в зернах, 1кг x 4 шт;9196;5996;EGOISTE
2024-10-16T23:24:43Z;https://online.metro-cc.ru/products/rioba-dlya-kofemashin-forte-11x5g;530967;RIOBA Кофе в капсулах Forte для кофемашин Nespresso 11шт, 55г;273;229;RIOBA
2024-10-16T23:24:46Z;https://online.metro-cc.ru/products/6shth11g-kofe-verle-africa-v-drip-paketah;228420;Кофе Verle Africa 6 дрип-пакетов с молотым кофе, 66г;;449;VERLE
2024-10-16T23:24:48Z;https://online.metro-cc.ru/products/jardin-dessert-capuccino-1000g;101496;Кофе Jardin Dessert Capuccino в зернах, 1кг;2119;1199;JARDIN
2024-10-16T23:24:51Z;https://online.metro-cc.ru/products/art-59005;59005;Кофе Bushido Red Katana в зернах, 227г;699;449;BUSHIDO
2024-10-16T23:24:53Z;https://online.metro-cc.ru/products/95g-kofe-jardin-gold-rastvorimyy-stb;228236;Кофе Jardin Gold растворимый, 95г;296;269;JARDIN
2024-10-16T23:24:57Z;https://online.metro-cc.ru/products/zhokej-imperial-150g;534998;Кофе Жокей Империал натуральный растворимый сублимированный, 150г;339;329;ЖОКЕЙ
2024-10-16T23:25:00Z;https://online.metro-cc.ru/products/egoiste-noir-250g;616876;Кофе Egoiste Noir молотый, 250г x 12 шт;;6348;EGOISTE
2024-10-16T23:25:07Z;https://online.metro-cc.ru/products/1kg-kofe-poetti-professional-aroma-vending-zernovoy;247918;Кофе Poetti Professional Aroma Vending зерновой, 1кг;1639;1099;POETTI
2024-10-16T23:25:10Z;https://online.metro-cc.ru/products/6shth11g-kofe-verle-decaf-v-drip-paketah;228421;Кофе Verle без кофеина 6 дрип-пакетов кофе из Гватемалы, 66г;;459;VERLE
2024-10-16T23:25:13Z;https://online.metro-cc.ru/products/illy-arabika-selekshen-efiopiya-250-g;59575;Кофе Illy Etiopia arabica selection в зернах, 250г;1649;1099;ILLY
2024-10-16T23:25:17Z;https://online.metro-cc.ru/products/julius-meinl-v-zernah-naturalnyj-zharenyj-jubileum-500g;384608;Кофе Julius Meinl Юбилейный в зернах, 500г;829;799;JULIUS MEINL
2024-10-16T23:25:19Z;https://online.metro-cc.ru/products/carte-noire-privilege-sublimirovannyj-95-g;666412;Кофе Carte Noire Privilege сублимированный, 95г;889;499;CARTE NOIRE
2024-10-16T23:25:23Z;https://online.metro-cc.ru/products/art-599055;599055;Кофе Жокей Импер растворимый, 95г;349;259;ЖОКЕЙ
2024-10-16T23:25:28Z;https://online.metro-cc.ru/products/carte-noire-sublimirovannyj-original-190g;75654;Кофе Carte Noire Original растворимый сублимированный, 190г;1189;999;CARTE NOIRE
2024-10-16T23:25:30Z;https://online.metro-cc.ru/products/1kg-kofe-carraro-caffe-crema-v-zernah;226933;Кофе Carraro Cafe crema в зернах, 1кг;1999;1899;CARRARO
2024-10-16T23:25:35Z;https://online.metro-cc.ru/products/250g-kofe-chernaya-karta-zerno;634928;Кофе Черная Карта в зернах, 250г;262;219;ЧЕРНАЯ КАРТА
2024-10-16T23:25:38Z;https://online.metro-cc.ru/products/10shtx55g-kofe-carraro-v-alyum-kapsulah-decerato;221905;Кофе в капсулах Carraro Decerato для кофемашин Nespresso 10шт, 55г;729;419;CARRARO
2024-10-16T23:25:40Z;https://online.metro-cc.ru/products/8shth6g8shth17g-kofe-absolut-kapuchino-kapsuly-dg;223100;Кофе в капсулах Absolut Drive Cappuccino with milk для кофемашин Dolce Gusto 16шт, 184г;499;469;ABSOLUT
2024-10-16T23:25:43Z;https://online.metro-cc.ru/products/kofe-v-zernah-egoiste-grand-kryu-1kg;112992;Кофе Egoiste гранд крю в зернах, 1кг;3199;1999;EGOISTE
2024-10-16T23:25:46Z;https://online.metro-cc.ru/products/20shth24g-kofe-maccoffee-cappuccino-dolce-vita-portsionnyy;226524;Напиток кофейный MacCoffee Capuccino Dolce Vita порционный (24г x 20шт), 480г;409;339;MACCOFFEE
2024-10-16T23:25:48Z;https://online.metro-cc.ru/products/100g-lebo-extra-dlya-turki;125675;Кофе Lebo Classic Extra молотый для турки, 100г;156;139;LEBO
2024-10-16T23:25:51Z;https://online.metro-cc.ru/products/800g-kofe-monarch-brazilian-selection-zerno;231666;Кофе Monarch Brazilian Selection в зернах, 800г;1429;1249;MONARCH
2024-10-16T23:25:53Z;https://online.metro-cc.ru/products/fresco-blend-1000g;104561;Кофе Fresco Blend в зернах, 1кг;1639;1299;FRESCO
2024-10-16T23:25:56Z;https://online.metro-cc.ru/products/10h5g-jardin-andante;119138;Кофе в капсулах Jardin Andante Strong&Velvet для кофемашин Nespresso 10шт, 50г;299;279;JARDIN
2024-10-16T23:26:00Z;https://online.metro-cc.ru/products/jardin-v-zernah-naturalnyj-zharenyj-colombia-supremo-1kg;494570;Кофе Jardin Colombia Supremo натуральный жареный в зернах, 1кг;2199;1339;JARDIN
2024-10-16T23:26:06Z;https://online.metro-cc.ru/products/1kg-kofe-italco-espresso-italiano-v-zernah;226934;Кофе Italco Espresso Italiano в зернах, 1кг;;1799;ITALCO
2024-10-16T23:26:09Z;https://online.metro-cc.ru/products/art-373046;373046;Кофе Жокей По-восточному молотый натуральный жареный, 250г;;299;ЖОКЕЙ
2024-10-16T23:26:12Z;https://online.metro-cc.ru/products/kofe-kaffa-fresco-quindio-rastvorimyy-sublimirovannyy-100g;249903;Кофе Kaffa Fresco Quindio растворимый сублимированный, 100г;1529;999;FRESCO
2024-10-16T23:26:15Z;https://online.metro-cc.ru/products/rioba-dlya-kofemashin-intenso-11x5g;530969;RIOBA Кофе в капсулах Intenso для кофемашин Nespresso 11шт, 55г;273;219;RIOBA
2024-10-16T23:26:17Z;https://online.metro-cc.ru/products/nescafe-gold-rastvorimyj-130g-paket;33501;Кофе Нескафе Голд растворимый, 130г;509;399;НЕСКАФЕ
2024-10-16T23:26:20Z;https://online.metro-cc.ru/products/10h5g-jardin-vanillia;119136;Кофе в капсулах Jardin Vanillia Rich&Sweet для кофемашин Nespresso 10шт, 50г;299;279;JARDIN
2024-10-16T23:26:23Z;https://online.metro-cc.ru/products/kofe-alta-roma-caffe-latte-molotiy-250g;226467;Кофе Alta Roma Caffe Latte молотый, 250г;529;269;ALTA ROMA
2024-10-16T23:26:25Z;https://online.metro-cc.ru/products/95g-kofe-monarch-intense-rastvorimyy-st;224712;Кофе Monarch Intense растворимый, 95г;389;339;MONARCH
2024-10-16T23:26:28Z;https://online.metro-cc.ru/products/1kg-kofe-alta-roma-supremo-zerno;259875;Кофе Alta Roma Supremo зерновой, 1кг;2379;1599;ALTA ROMA
2024-10-16T23:26:30Z;https://online.metro-cc.ru/products/10h5g-jardin-allonge;119135;Кофе в капсулах Jardin Allonge Smooth&Silky для кофемашин Nespresso 10шт, 50г;299;279;JARDIN
2024-10-16T23:26:33Z;https://online.metro-cc.ru/products/rioba-v-zernah-naturalnyj-zharenyj-100-arabika-espresso-1kg;287768;RIOBA Кофе в зернах натуральный жареный 100% арабика Espresso, 1кг;1729;1599;RIOBA
2024-10-16T23:26:36Z;https://online.metro-cc.ru/products/napitok-kofeynyy-monarch-classic-3v1-rastvorimyy-135g-x-50sht-675g;238564;Напиток кофейный Monarch Classic 3в1 растворимый (13.5г x 50шт), 675г;699;599;MONARCH
2024-10-16T23:26:39Z;https://online.metro-cc.ru/products/1kg-kofe-italco-espresso-alpino-crema-oro-zerno;257437;Кофе Italco Espresso Alpino Crema Oro зерновой, 1кг;2849;2299;ITALCO
2024-10-16T23:26:41Z;https://online.metro-cc.ru/products/8shth55g8shth16g-kofe-coffesso-latte-macchiato-kapsuly;241842;Кофе в капсулах Coffesso Latte Macchiato для кофемашин Dolce Gusto 16шт, 172г;619;499;COFFESSO
2024-10-16T23:26:44Z;https://online.metro-cc.ru/products/1kg-kimbo-caffe-crema-dolce-medium;123862;Кофе Kimbo Caffe Crema Dolce Medium в зернах, 1кг;2419;1899;KIMBO
2024-10-16T23:26:47Z;https://online.metro-cc.ru/products/kofe-verle-classic-mousse-v-kapsulah-55g-x-10sht-55g;228440;Кофе в капсулах Verle Classic Mousse для кофемашин Nespresso 10шт, 55г;;349;VERLE
2024-10-16T23:26:49Z;https://online.metro-cc.ru/products/illy-arabika-250-g;59569;Кофе Illy Brazil arabica selection в зернах, 250г;1649;1099;ILLY
2024-10-16T23:26:52Z;https://online.metro-cc.ru/products/egoiste-double-espresso-100g;72873;Кофе Egoiste Double Espresso, 100г;719;459;EGOISTE
2024-10-16T23:26:54Z;https://online.metro-cc.ru/products/julius-meinl-v-zernah-naturalnyj-zharenyj-president-500g;395462;Кофе Julius Meinl Президент в зернах, 500г;799;749;JULIUS MEINL
2024-10-16T23:26:57Z;https://online.metro-cc.ru/products/aro-sublimirovannyj-900g;632120;aro Кофе растворимый сублимированный, 900г;;1749;ARO
2024-10-16T23:26:59Z;https://online.metro-cc.ru/products/ambassador-naturalnyj-zharenyj-platinum-1kg;599512;Кофе Ambassador Platinum в зернах, 1кг;1319;999;AMBASSADOR
2024-10-16T23:27:04Z;https://online.metro-cc.ru/products/16shth85g-kofe-lebo-americano-v-kapsulah;226344;Кофе в капсулах Lebo Americano для кофемашин Dolce Gusto 16шт, 136г;889;599;LEBO
2024-10-16T23:27:08Z;https://online.metro-cc.ru/products/16shth6g-kofe-absolut-espresso-kapsuly-dg;223097;Кофе в капсулах Absolut Drive Espresso Original для кофемашин Dolce Gusto16шт, 96г;499;469;ABSOLUT
2024-10-16T23:27:10Z;https://online.metro-cc.ru/products/art-44940;44940;Кофе Dallmayr Espresso d`Oro в зернах, 1кг;3149;1990;DALLMAYR
2024-10-16T23:27:13Z;https://online.metro-cc.ru/products/kofe-fresco-arabica-espresso-v-zernah-1kg;249899;Кофе Fresco Arabica Espresso в зернах, 1кг;2099;1249;FRESCO
2024-10-16T23:27:15Z;https://online.metro-cc.ru/products/jardin-bravo-braziliya-1kg;635596;Кофе Jardin Bravo Бразилия в зернах, 1кг;2749;1399;JARDIN
2024-10-16T23:27:18Z;https://online.metro-cc.ru/products/10shth52g-kofe-carte-noire-riche-espresso-v-kapsulah;226334;Кофе в капсулах Carte Noire Riche Espresso для кофемашин Nespresso 10шт, 52г;499;399;CARTE NOIRE
2024-10-16T23:27:20Z;https://online.metro-cc.ru/products/egoiste-platinum-100-g;528357;Кофе Egoiste Platinum, 100г;1159;799;EGOISTE
2024-10-16T23:27:23Z;https://online.metro-cc.ru/products/1kg-kofe-julius-meinl-espresso-gran-aroma-zerno;220015;Кофе Julius Meinl Espresso Gran Aroma в зернах, 1кг;2649;1499;JULIUS MEINL
2024-10-16T23:27:27Z;https://online.metro-cc.ru/products/190g-kofe-jardin-guatemala-atitlan-rastvorimyy-stb;232419;Кофе Jardin Guatemala Atitlan растворимый, 190г;769;499;JARDIN
2024-10-16T23:27:30Z;https://online.metro-cc.ru/products/nescafe-classic-paket-190g;70170;Кофе Нескафе Классик растворимый, 190г;419;329;НЕСКАФЕ
2024-10-16T23:27:32Z;https://online.metro-cc.ru/products/100g-kofe-lebo-original-zharenyy-v-zernah;215436;Кофе Lebo Classic Original жареный в зернах, 100г;197;149;LEBO
